     20
      7     14
   1049   2098
  10000
   2377   1636   1526   4320   5217   3017   2935    750   5164   7249   4699   3371   4663   1020
      0      1      1
      0    1.2      1
      0    1.2      1
      0      1      1
      0    0.8      1
      0    0.9      1
      0    0.9      1
      0      0     80     84      0      0      0
      0      0      0     79      0      0     98
      0    102    123      0      0      0     91
    123    102      0     94     97    102      0
    107     76    110    109    124    114     96
    112     86    110    118     98    107    124
    117     99     93     93    110    107    110
     95    104    110    124    105     93    123
    100    119    101     87     77     80     88
    115    111    121    104    119     93     96
    118     85     91    120     98    114     91
    107     77     97    124     78     75     99
     84    108     77    113    115     84     78
     81     82    108     92    120    117     97
    101    111    100     91    105     94     83
    117    104     95     90     91     81    114
     84     79    112     95     78     92     91
    105    105    114    110    121    118     89
    114    116     83     90     94     91    119
     95     85     82    121    114    121    106
      0     45     59     46     33     28     24
     45      0     31     63     40     37     48
     59     31      0     63     56     57     63
     46     63     63      0     45     44     44
     33     40     56     45      0     28     33
     28     37     57     44     28      0     22
     24     48     63     44     33     22      0
      1     10      1
      0      0      1      0      0      0      0      0      0      0      1      0      0      0
      0      1      0      0      0      0      0      0      0      0      0      1      0      0
      0      0      0      0      1      0      0      0      1      0      0      0      0      0
      0      0      0      1      0      0      1      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      1      0      0      0      0      0      1
      0      0      0      0      0      0      0      0      0      1      0      0      1      0
      1      0      0      0      0      1      0      0      0      0      0      0      0      0





________________________________________________________
ILSSCS_numF_structureFP_sizeP_cv_ex = 4  4  2  1  2



* Data independent of cutting pattern *

T
F	P
capF	capC
W
w_p
vc_f	hc_f	vt_f
d_tf
st_fq
vc_j	st_j	vt_j
r_fp


