     20
      7     14
   1049   2098
  10000
   5931   4062   4400   5821   4946   4363   2993   6639   2727   4979   6381   6168   4855   7195
      0    0.8      1
      0    0.8      1
      0      1      1
      0    1.2      1
      0    0.9      1
      0      1      1
      0    1.2      1
     25      0      0      0    167    175      0
    117    112     39      0    119      0      0
      0      9     66      0      0     91      0
     77      0      6    152      0    170     52
    111     92    170     42    178    197    146
    185    193     76     69    104    157    177
    104     33    116    140    197     31    112
     17     38     72     54     84    178    146
    141     74     44    110      5    105    129
     55     42    156     78    159    187    129
     78     40     47    125     62     34     40
     85    134    104    160      0    199     96
    171     90    109    125    165    174     13
     77     53     37    145     64    199    110
     51    179    124    138    131    181     10
     19    171    165    123     32     71    100
     16    120    114    128    146    147      8
    142    191     80      7    140    105    126
    151     54    196    188    158    160    192
    167     29     20     51    130     49     23
      0     57     26     48     34     51     37
     57      0     60     23     52     21     40
     26     60      0     26     50     39     31
     48     23     26      0     28     46     34
     34     52     50     28      0     28     64
     51     21     39     46     28      0     53
     37     40     31     34     64     53      0
      1      1      1
      1      0      0      0      0      0      0      0      0      1      0      0      0      0
      0      0      0      0      0      0      1      0      0      0      0      1      0      0
      0      0      0      0      0      1      0      0      0      0      0      0      1      0
      0      0      1      0      1      0      0      0      0      0      0      0      0      0
      0      0      0      1      0      0      0      0      0      0      1      0      0      0
      0      0      0      0      0      0      0      1      1      0      0      0      0      0
      0      1      0      0      0      0      0      0      0      0      0      0      0      1





________________________________________________________
ILSSCS_numF_structureFP_sizeP_cv_ex = 4  4  2  2  1



* Data independent of cutting pattern *

T
F	P
capF	capC
W
w_p
vc_f	hc_f	vt_f
d_tf
st_fq
vc_j	st_j	vt_j
r_fp


